"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","data"
"380","RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",FALSE,0,NA,2016-11-22 15:48:06,FALSE,NA,"801089885134344192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andiamomeno",69,TRUE,FALSE,NA,NA,2016-11-22
"381","RT @RogerioCorreia_: Bancada do @PTnoSenado lança campanha em favor de referendo sobre a #PECdaMaldade #oPovoDecide #PEC55 

https://t.co/r…",FALSE,0,NA,2016-11-22 15:48:02,FALSE,NA,"801089865416851456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maria_possa",4,TRUE,FALSE,NA,NA,2016-11-22
"382","RT @SigaPepeVargas: Você quer que os investimentos em educação e saúde sejam congelados pela #PEC55? #opovodecide",FALSE,0,NA,2016-11-22 15:47:30,FALSE,NA,"801089734139412480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grcarlosbr",18,TRUE,FALSE,NA,NA,2016-11-22
"383","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:47:21,FALSE,NA,"801089693890834432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","silviamix2",16,TRUE,FALSE,NA,NA,2016-11-22
"384","RT @RogerioCorreia_: Bancada do @PTnoSenado lança campanha em favor de referendo sobre a #PECdaMaldade #oPovoDecide #PEC55 

https://t.co/r…",FALSE,0,NA,2016-11-22 15:46:47,FALSE,NA,"801089552593121281",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","joelrufino13",4,TRUE,FALSE,NA,NA,2016-11-22
"385","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:45:53,FALSE,NA,"801089327652552704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TMicht",71,TRUE,FALSE,NA,NA,2016-11-22
"386","Bancada do @PTnoSenado lança campanha em favor de referendo sobre a #PECdaMaldade #oPovoDecide #PEC55 

https://t.co/rKtgHFwl2M",FALSE,3,NA,2016-11-22 15:45:14,FALSE,NA,"801089161096622084",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RogerioCorreia_",4,FALSE,FALSE,NA,NA,2016-11-22
"387","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:44:45,FALSE,NA,"801089041810735104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sorayabborges",71,TRUE,FALSE,NA,NA,2016-11-22
"388","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:44:45,FALSE,NA,"801089041378709504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andiamomeno",155,TRUE,FALSE,NA,NA,2016-11-22
"389","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:44:41,FALSE,NA,"801089025499078656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrazilDemocracy",155,TRUE,FALSE,NA,NA,2016-11-22
"390","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:44:22,FALSE,NA,"801088945799000064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leleabreuv",16,TRUE,FALSE,NA,NA,2016-11-22
"391","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:44:06,FALSE,NA,"801088877826109440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ziggycaca",155,TRUE,FALSE,NA,NA,2016-11-22
"392","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:43:35,FALSE,NA,"801088749056696320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigRicardo23",93,TRUE,FALSE,NA,NA,2016-11-22
"393","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:43:22,FALSE,NA,"801088693477904384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viv1gomes",71,TRUE,FALSE,NA,NA,2016-11-22
"394","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:42:48,FALSE,NA,"801088550708146178",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lferrasi_",16,TRUE,FALSE,NA,NA,2016-11-22
"395","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:42:22,FALSE,NA,"801088442528661505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GleidePortela",16,TRUE,FALSE,NA,NA,2016-11-22
"396","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:42:22,FALSE,NA,"801088442067095552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GleidePortela",16,TRUE,FALSE,NA,NA,2016-11-22
"397","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:41:51,FALSE,NA,"801088309523054592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","p_resende",71,TRUE,FALSE,NA,NA,2016-11-22
"398","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:41:29,FALSE,NA,"801088217290158080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","visaoilimitada",93,TRUE,FALSE,NA,NA,2016-11-22
"399","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:40:53,FALSE,NA,"801088065670356992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","capyborat",16,TRUE,FALSE,NA,NA,2016-11-22
"400","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:40:52,FALSE,NA,"801088065510850561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leleabreuv",71,TRUE,FALSE,NA,NA,2016-11-22
"401","RT @PTnaCamara: O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:40:46,FALSE,NA,"801088036566142976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sscavalheiro",16,TRUE,FALSE,NA,NA,2016-11-22
"402","RT @SenadoraRegina: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:40:33,FALSE,NA,"801087983814262785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bebummineiro",8,TRUE,FALSE,NA,NA,2016-11-22
"403","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:40:23,FALSE,NA,"801087940172582912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marlyrainha",155,TRUE,FALSE,NA,NA,2016-11-22
"404","O povo brasileiro tem o DIREITO de decidir se aprova ou não a #PEC55 Referendo, já! #oPovoDecide",FALSE,20,NA,2016-11-22 15:40:01,FALSE,NA,"801087847700824064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PTnaCamara",16,FALSE,FALSE,NA,NA,2016-11-22
"405","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:39:23,FALSE,NA,"801087689634168832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","doctormario",93,TRUE,FALSE,NA,NA,2016-11-22
"406","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:39:21,FALSE,NA,"801087683598512130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DmorenaP",71,TRUE,FALSE,NA,NA,2016-11-22
"407","RT @PortalCTB: #PEC55 não pode passar #oPovoDecide #CTBNaDefesaDosDireitos https://t.co/1o1kmgDGBg",FALSE,0,NA,2016-11-22 15:38:46,FALSE,NA,"801087536596533249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PedroAmaroReal",11,TRUE,FALSE,NA,NA,2016-11-22
"408","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:38:35,FALSE,NA,"801087488316084226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mgayardi",155,TRUE,FALSE,NA,NA,2016-11-22
"409","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:38:24,FALSE,NA,"801087444518977537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DmorenaP",155,TRUE,FALSE,NA,NA,2016-11-22
"410","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:37:55,FALSE,NA,"801087322854785024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","doctormario",155,TRUE,FALSE,NA,NA,2016-11-22
"411","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:37:23,FALSE,NA,"801087185902452736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guimajornalista",155,TRUE,FALSE,NA,NA,2016-11-22
"412","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:37:20,FALSE,NA,"801087174812827648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heloapotyguara",155,TRUE,FALSE,NA,NA,2016-11-22
"413","RT @ReginaldoLopes: #PEC55 Estudantes de dezenove estados de todas as regiões têm ocupado as escolas públicas para debater a PEC 55 #OcupaT…",FALSE,0,NA,2016-11-22 15:37:09,FALSE,NA,"801087130084802561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yvanowik",1,TRUE,FALSE,NA,NA,2016-11-22
"414","RT @PortalCTB: #PEC55 não pode passar #oPovoDecide #CTBNaDefesaDosDireitos https://t.co/1o1kmgDGBg",FALSE,0,NA,2016-11-22 15:36:37,FALSE,NA,"801086991936974848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","visaoilimitada",11,TRUE,FALSE,NA,NA,2016-11-22
"415","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:36:25,FALSE,NA,"801086944360955904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gutembergdias",93,TRUE,FALSE,NA,NA,2016-11-22
"416","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:36:00,FALSE,NA,"801086840598044673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PT_PR",93,TRUE,FALSE,NA,NA,2016-11-22
"417","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:34:59,FALSE,NA,"801086582283321344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juliangiud",155,TRUE,FALSE,NA,NA,2016-11-22
"418","Não ao capital financeiro que não produz #PEC55 #oPovoDecide",FALSE,0,NA,2016-11-22 15:34:40,FALSE,NA,"801086504982429696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emiliomsm",0,FALSE,FALSE,NA,NA,2016-11-22
"419","Eu Apoio #OcupaIFBA e você? Contra a #PEC55 Contra #PEC241 https://t.co/y2RFLeKeqL",FALSE,0,NA,2016-11-22 15:34:22,FALSE,NA,"801086428956557313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","etamundo",0,FALSE,FALSE,NA,NA,2016-11-22
"420","RT @enioverri: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:33:25,FALSE,NA,"801086187863609344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarylaineSRD",25,TRUE,FALSE,NA,NA,2016-11-22
"421","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:33:21,FALSE,NA,"801086170440536064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarylaineSRD",93,TRUE,FALSE,NA,NA,2016-11-22
"422","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:33:01,FALSE,NA,"801086088911745024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarylaineSRD",155,TRUE,FALSE,NA,NA,2016-11-22
"423","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:32:49,FALSE,NA,"801086039326478336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaenerysDrakkar",71,TRUE,FALSE,NA,NA,2016-11-22
"424","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:31:59,FALSE,NA,"801085828499963904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neu_dia",93,TRUE,FALSE,NA,NA,2016-11-22
"425","A propaganda esconde os reais impactos e intenções da #PEC55 e limita-se a vendê-la como produto eficaz na arrumação da casa  #oPovoDecide",FALSE,3,NA,2016-11-22 15:31:50,FALSE,NA,"801085791443230721",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PTnaCamara",4,FALSE,FALSE,NA,NA,2016-11-22
"426","RT @NiltoTatto: A #PEC55 é uma medida irresponsável, injusta e desumana. Saiba mais https://t.co/Hza9QzTprl.
Exija de seu senador o referen…",FALSE,0,NA,2016-11-22 15:31:18,FALSE,NA,"801085657607180288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudiodelga",3,TRUE,FALSE,NA,NA,2016-11-22
"427","brics parabéns boa ideia brics parabéns boa ideia  luiz gonzaga belluzzo ....  .... #pec55 papo cognitivo !  #tvsenado",FALSE,0,NA,2016-11-22 15:31:11,FALSE,NA,"801085625210257408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RogerRlr",0,FALSE,FALSE,NA,NA,2016-11-22
"428","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:31:00,FALSE,NA,"801085582197817344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edusilvafogo",155,TRUE,FALSE,NA,NA,2016-11-22
"429","RT @lidicedamata: #PEC55Não #OPovoDecide Quem disse q #PEC55 não vai prejudicar população? Corrigir gastos apenas p/inflação igual reduzir…",FALSE,0,NA,2016-11-22 15:28:52,FALSE,NA,"801085044014116864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucaDovi",5,TRUE,FALSE,NA,NA,2016-11-22
"430","RT @NiltoTatto: Outros caminhos são possíveis. Penalizar o povo não é nunca a melhor escolha. Vamos dizer não à #PEC55. Referendo já. #oPov…",FALSE,0,NA,2016-11-22 15:28:29,FALSE,NA,"801084949189234690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angeladoki",5,TRUE,FALSE,NA,NA,2016-11-22
"431","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:28:15,FALSE,NA,"801084888610967552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marciaqcaldas",155,TRUE,FALSE,NA,NA,2016-11-22
"432","RT @SenadoFederal: Na pauta de hoje, discussão da #PEC55 e votação final da proposta que visa reduzir o número de partidos políticos.",FALSE,0,NA,2016-11-22 15:27:42,FALSE,NA,"801084749041270785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DireitoConsult",84,TRUE,FALSE,NA,NA,2016-11-22
"433","RT @botecofeminista: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:26:38,FALSE,NA,"801084481801191424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slorhayne",4,TRUE,FALSE,NA,NA,2016-11-22
"434","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:26:34,FALSE,NA,"801084465992724480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","branca41",155,TRUE,FALSE,NA,NA,2016-11-22
"435","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:26:16,FALSE,NA,"801084387920138240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","branca41",71,TRUE,FALSE,NA,NA,2016-11-22
"436","RT @KTDNN_S: O governo tem obrigação de ouvir o que a população pensa a respeito da #Pec55. O poder pertence ao povo! 
 #oPovoDecide",FALSE,0,NA,2016-11-22 15:24:23,FALSE,NA,"801083916350156800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IsaacMelo89",2,TRUE,FALSE,NA,NA,2016-11-22
"437","Algo tão importante tem que ouvir a população #pec55 #oPovoDecide",FALSE,0,NA,2016-11-22 15:23:21,FALSE,NA,"801083656374747137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmegre13",0,FALSE,FALSE,NA,NA,2016-11-22
"438","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:23:21,FALSE,NA,"801083655451975681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanasccRose",155,TRUE,FALSE,NA,NA,2016-11-22
"439","RT @NiltoTatto: Outros caminhos são possíveis. Penalizar o povo não é nunca a melhor escolha. Vamos dizer não à #PEC55. Referendo já. #oPov…",FALSE,0,NA,2016-11-22 15:22:59,FALSE,NA,"801083563458187265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leleabreuv",5,TRUE,FALSE,NA,NA,2016-11-22
"440","RT @KTDNN_S: O governo tem obrigação de ouvir o que a população pensa a respeito da #Pec55. O poder pertence ao povo! 
 #oPovoDecide",FALSE,0,NA,2016-11-22 15:22:40,FALSE,NA,"801083484102135812",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shpedreiro",2,TRUE,FALSE,NA,NA,2016-11-22
"441","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:22:13,FALSE,NA,"801083369660542977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobynCMS",155,TRUE,FALSE,NA,NA,2016-11-22
"442","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:21:49,FALSE,NA,"801083270683312128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiaNovellino",71,TRUE,FALSE,NA,NA,2016-11-22
"443","RT @CUT_Brasil: Qual a necessidade de um referendo para a #PEC55? #oPovoDecide 
Entenda: https://t.co/eSbj8zxAfK",FALSE,0,NA,2016-11-22 15:21:48,FALSE,NA,"801083264308047872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daniloax",7,TRUE,FALSE,NA,NA,2016-11-22
"444","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:21:31,FALSE,NA,"801083192551743493",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NaniGiusto",71,TRUE,FALSE,NA,NA,2016-11-22
"445","O governo tem obrigação de ouvir o que a população pensa a respeito da #Pec55. O poder pertence ao povo! 
 #oPovoDecide",FALSE,1,NA,2016-11-22 15:21:15,FALSE,NA,"801083128106352640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KTDNN_S",2,FALSE,FALSE,NA,NA,2016-11-22
"446","RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",FALSE,0,NA,2016-11-22 15:21:01,FALSE,NA,"801083068702490625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanasccRose",69,TRUE,FALSE,NA,NA,2016-11-22
"447","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:20:59,FALSE,NA,"801083059911147522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lolaescreva",71,TRUE,FALSE,NA,NA,2016-11-22
"448","RT @CUT_Brasil: O povo não pode ficar de fora de uma decisão tão importante como essa da #PEC55. Por isso, Referendo já!
Use a tag #oPovoDe…",FALSE,0,NA,2016-11-22 15:20:58,FALSE,NA,"801083054416596992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shirleychiste",71,TRUE,FALSE,NA,NA,2016-11-22
"449","RT @enioverri: O que almeja o governo com a #PEC55? Dar a conta dos juros de banqueiros ao povo. Referendo Já! #oPovoDecide",FALSE,0,NA,2016-11-22 15:20:54,FALSE,NA,"801083039635898368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dubsflash",25,TRUE,FALSE,NA,NA,2016-11-22
"450","Governo gasta gasta gasta... ai qndo faz #PEC55 teto de gastos vem esquerda falando q governo tem q gastar msm fundar pais mais
#oPovoDecide",FALSE,5,NA,2016-11-22 15:20:48,FALSE,NA,"801083011630366720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnymoreVN",0,FALSE,FALSE,NA,NA,2016-11-22
"451","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:20:45,FALSE,NA,"801083002042187776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dubsflash",93,TRUE,FALSE,NA,NA,2016-11-22
"452","RT @BohnGass: Ilegítimo e conivente c/ a corrupção, Temer ñ pode ter poder algum sobre o futuro do Brasil. #PEC55 #oPovoDecide",FALSE,0,NA,2016-11-22 15:20:37,FALSE,NA,"801082968953524224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shirleychiste",69,TRUE,FALSE,NA,NA,2016-11-22
"453","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:20:05,FALSE,NA,"801082831535480833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","shirleychiste",155,TRUE,FALSE,NA,NA,2016-11-22
"454","RT @LindbergFarias: Está começando o tuitaço #oPovoDecide! Não dá para algo tão importante como a #PEC55 passar sem ouvir a população. Part…",FALSE,0,NA,2016-11-22 15:19:39,FALSE,NA,"801082723486068739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fujiicratopre",155,TRUE,FALSE,NA,NA,2016-11-22
"455","RT @enioverri: Quem paga o pato com a #PEC55 é o Povo. Não taxam grandes fortunas, o governo prefere tirar de quem tem menos #OPovoDecide",FALSE,0,NA,2016-11-22 15:19:25,FALSE,NA,"801082667181674496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizgsbraz",93,TRUE,FALSE,NA,NA,2016-11-22
